country_code,date,indicator_value,country_id,country_value,gdp
,1987,GDP per capita (current US$),XN,Lower middle income,$507.81
,1986,GDP per capita (current US$),XN,Lower middle income,$531.09
,1985,GDP per capita (current US$),XN,Lower middle income,$511.15
,1984,GDP per capita (current US$),XN,Lower middle income,$491.35
,1983,GDP per capita (current US$),XN,Lower middle income,$509.55
,1982,GDP per capita (current US$),XN,Lower middle income,$527.91
,1981,GDP per capita (current US$),XN,Lower middle income,$525.75
,1980,GDP per capita (current US$),XN,Lower middle income,$448.16
,1979,GDP per capita (current US$),XN,Lower middle income,$378.32
,1978,GDP per capita (current US$),XN,Lower middle income,$336.99
,1977,GDP per capita (current US$),XN,Lower middle income,$312.86
,1976,GDP per capita (current US$),XN,Lower middle income,$278.21
,1975,GDP per capita (current US$),XN,Lower middle income,$255.86
,1974,GDP per capita (current US$),XN,Lower middle income,$235.27
,1973,GDP per capita (current US$),XN,Lower middle income,$180.61
,1972,GDP per capita (current US$),XN,Lower middle income,$150.25
,1971,GDP per capita (current US$),XN,Lower middle income,$141.21
,1970,GDP per capita (current US$),XN,Lower middle income,$136.90
,1969,GDP per capita (current US$),XN,Lower middle income,$126.45
,1968,GDP per capita (current US$),XN,Lower middle income,$116.57
,1967,GDP per capita (current US$),XN,Lower middle income,$110.77
,1966,GDP per capita (current US$),XN,Lower middle income,$106.09
,1965,GDP per capita (current US$),XN,Lower middle income,$118.33
,1964,GDP per capita (current US$),XN,Lower middle income,$112.38
,1963,GDP per capita (current US$),XN,Lower middle income,$102.53
,1962,GDP per capita (current US$),XN,Lower middle income,$94.36
,1961,GDP per capita (current US$),XN,Lower middle income,$95.12
,1960,GDP per capita (current US$),XN,Lower middle income,$92.01
MEA,2021,GDP per capita (current US$),ZQ,Middle East & North Africa,"$7,569.09"
MEA,2020,GDP per capita (current US$),ZQ,Middle East & North Africa,"$6,491.50"
MEA,2019,GDP per capita (current US$),ZQ,Middle East & North Africa,"$7,337.35"
MEA,2018,GDP per capita (current US$),ZQ,Middle East & North Africa,"$7,476.77"
MEA,2017,GDP per capita (current US$),ZQ,Middle East & North Africa,"$7,251.83"
MEA,2016,GDP per capita (current US$),ZQ,Middle East & North Africa,"$7,111.16"
MEA,2015,GDP per capita (current US$),ZQ,Middle East & North Africa,"$7,183.07"
MEA,2014,GDP per capita (current US$),ZQ,Middle East & North Africa,"$8,321.77"
MEA,2013,GDP per capita (current US$),ZQ,Middle East & North Africa,"$8,433.60"
MEA,2012,GDP per capita (current US$),ZQ,Middle East & North Africa,"$8,759.65"
MEA,2011,GDP per capita (current US$),ZQ,Middle East & North Africa,"$8,260.51"
MEA,2010,GDP per capita (current US$),ZQ,Middle East & North Africa,"$7,479.38"
MEA,2009,GDP per capita (current US$),ZQ,Middle East & North Africa,"$6,546.44"
MEA,2008,GDP per capita (current US$),ZQ,Middle East & North Africa,"$7,418.22"
MEA,2007,GDP per capita (current US$),ZQ,Middle East & North Africa,"$6,098.25"
MEA,2006,GDP per capita (current US$),ZQ,Middle East & North Africa,"$5,288.20"
MEA,2005,GDP per capita (current US$),ZQ,Middle East & North Africa,"$4,618.19"
MEA,2004,GDP per capita (current US$),ZQ,Middle East & North Africa,"$3,921.79"
MEA,2003,GDP per capita (current US$),ZQ,Middle East & North Africa,"$3,388.45"
MEA,2002,GDP per capita (current US$),ZQ,Middle East & North Africa,"$3,113.86"
MEA,2001,GDP per capita (current US$),ZQ,Middle East & North Africa,"$3,189.73"
MEA,2000,GDP per capita (current US$),ZQ,Middle East & North Africa,"$3,271.48"
MEA,1999,GDP per capita (current US$),ZQ,Middle East & North Africa,"$2,981.39"
MEA,1998,GDP per capita (current US$),ZQ,Middle East & North Africa,"$2,805.13"
MEA,1997,GDP per capita (current US$),ZQ,Middle East & North Africa,"$2,929.04"
MEA,1996,GDP per capita (current US$),ZQ,Middle East & North Africa,"$2,844.45"
MEA,1995,GDP per capita (current US$),ZQ,Middle East & North Africa,"$2,571.69"
MEA,1994,GDP per capita (current US$),ZQ,Middle East & North Africa,"$2,332.25"
MEA,1993,GDP per capita (current US$),ZQ,Middle East & North Africa,"$2,258.89"
MEA,1992,GDP per capita (current US$),ZQ,Middle East & North Africa,"$2,276.41"
MEA,1991,GDP per capita (current US$),ZQ,Middle East & North Africa,"$2,140.31"
MEA,1990,GDP per capita (current US$),ZQ,Middle East & North Africa,"$3,144.37"
MEA,1989,GDP per capita (current US$),ZQ,Middle East & North Africa,"$2,463.47"
MEA,1988,GDP per capita (current US$),ZQ,Middle East & North Africa,"$2,441.12"
MEA,1987,GDP per capita (current US$),ZQ,Middle East & North Africa,"$2,651.65"
MEA,1986,GDP per capita (current US$),ZQ,Middle East & North Africa,"$2,969.05"
MEA,1985,GDP per capita (current US$),ZQ,Middle East & North Africa,"$2,982.38"
MEA,1984,GDP per capita (current US$),ZQ,Middle East & North Africa,"$3,000.06"
MEA,1983,GDP per capita (current US$),ZQ,Middle East & North Africa,"$3,038.51"
MEA,1982,GDP per capita (current US$),ZQ,Middle East & North Africa,"$3,099.78"
MEA,1981,GDP per capita (current US$),ZQ,Middle East & North Africa,"$3,213.58"
MEA,1980,GDP per capita (current US$),ZQ,Middle East & North Africa,"$3,214.13"
MEA,1979,GDP per capita (current US$),ZQ,Middle East & North Africa,"$2,562.58"
MEA,1978,GDP per capita (current US$),ZQ,Middle East & North Africa,"$2,010.52"
MEA,1977,GDP per capita (current US$),ZQ,Middle East & North Africa,"$1,938.27"
MEA,1976,GDP per capita (current US$),ZQ,Middle East & North Africa,"$1,722.79"
MEA,1975,GDP per capita (current US$),ZQ,Middle East & North Africa,"$1,409.07"
MEA,1974,GDP per capita (current US$),ZQ,Middle East & North Africa,"$1,313.40"
MEA,1973,GDP per capita (current US$),ZQ,Middle East & North Africa,$723.77
MEA,1972,GDP per capita (current US$),ZQ,Middle East & North Africa,$549.96
MEA,1971,GDP per capita (current US$),ZQ,Middle East & North Africa,$466.85
MEA,1970,GDP per capita (current US$),ZQ,Middle East & North Africa,$405.69
MEA,1969,GDP per capita (current US$),ZQ,Middle East & North Africa,$369.13
MEA,1968,GDP per capita (current US$),ZQ,Middle East & North Africa,$343.05
MEA,1967,GDP per capita (current US$),ZQ,Middle East & North Africa,$nan
MEA,1966,GDP per capita (current US$),ZQ,Middle East & North Africa,$nan
MEA,1965,GDP per capita (current US$),ZQ,Middle East & North Africa,$nan
MEA,1964,GDP per capita (current US$),ZQ,Middle East & North Africa,$nan
MEA,1963,GDP per capita (current US$),ZQ,Middle East & North Africa,$nan
MEA,1962,GDP per capita (current US$),ZQ,Middle East & North Africa,$nan
MEA,1961,GDP per capita (current US$),ZQ,Middle East & North Africa,$nan
MEA,1960,GDP per capita (current US$),ZQ,Middle East & North Africa,$nan
MNA,2021,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$3,573.17"
MNA,2020,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$3,093.88"
MNA,2019,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$3,438.72"
MNA,2018,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$3,491.19"
MNA,2017,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$3,739.15"
MNA,2016,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$3,832.82"
MNA,2015,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$3,805.68"
MNA,2014,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$4,317.81"
MNA,2013,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$4,445.60"
MNA,2012,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$4,929.64"
MNA,2011,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$4,653.59"
MNA,2010,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$4,602.59"
MNA,2009,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$4,070.21"
MNA,2008,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$4,259.65"
MNA,2007,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$3,518.90"
MNA,2006,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$2,940.60"
MNA,2005,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$2,571.02"
MNA,2004,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$2,220.31"
MNA,2003,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$1,905.15"
MNA,2002,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$1,775.55"
MNA,2001,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$1,857.94"
MNA,2000,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$1,873.95"
MNA,1999,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$1,801.98"
MNA,1998,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$1,689.96"
MNA,1997,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$1,690.83"
MNA,1996,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$1,631.72"
MNA,1995,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$1,444.60"
MNA,1994,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$1,266.25"
MNA,1993,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$1,205.78"
MNA,1992,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$1,200.05"
MNA,1991,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$1,117.02"
MNA,1990,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$2,216.07"
MNA,1989,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$1,634.56"
MNA,1988,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$1,670.50"
MNA,1987,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$1,871.14"
MNA,1986,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$2,203.31"
MNA,1985,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$2,020.55"
MNA,1984,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$1,910.74"
MNA,1983,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$1,862.26"
MNA,1982,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$1,709.17"
MNA,1981,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$1,541.18"
MNA,1980,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$1,633.70"
MNA,1979,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$1,406.28"
MNA,1978,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$1,158.78"
MNA,1977,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),"$1,107.30"
MNA,1976,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),$987.16
MNA,1975,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),$825.68
MNA,1974,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),$730.09
MNA,1973,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),$491.93
MNA,1972,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),$380.51
MNA,1971,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),$327.40
MNA,1970,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),$293.24
MNA,1969,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),$266.69
MNA,1968,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),$246.94
MNA,1967,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),$230.59
MNA,1966,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),$218.84
MNA,1965,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),$215.61
MNA,1964,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),$nan
MNA,1963,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),$nan
MNA,1962,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),$nan
MNA,1961,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),$nan
MNA,1960,GDP per capita (current US$),XQ,Middle East & North Africa (excluding high income),$nan
TMN,2021,GDP per capita (current US$),T3,Middle East & North Africa (IDA & IBRD countries),"$3,572.07"
TMN,2020,GDP per capita (current US$),T3,Middle East & North Africa (IDA & IBRD countries),"$3,092.21"
TMN,2019,GDP per capita (current US$),T3,Middle East & North Africa (IDA & IBRD countries),"$3,436.13"
TMN,2018,GDP per capita (current US$),T3,Middle East & North Africa (IDA & IBRD countries),"$3,490.37"
TMN,2017,GDP per capita (current US$),T3,Middle East & North Africa (IDA & IBRD countries),"$3,740.52"
TMN,2016,GDP per capita (current US$),T3,Middle East & North Africa (IDA & IBRD countries),"$3,836.32"
TMN,2015,GDP per capita (current US$),T3,Middle East & North Africa (IDA & IBRD countries),"$3,811.78"
TMN,2014,GDP per capita (current US$),T3,Middle East & North Africa (IDA & IBRD countries),"$4,328.81"
TMN,2013,GDP per capita (current US$),T3,Middle East & North Africa (IDA & IBRD countries),"$4,458.43"
TMN,2012,GDP per capita (current US$),T3,Middle East & North Africa (IDA & IBRD countries),"$4,950.68"
TMN,2011,GDP per capita (current US$),T3,Middle East & North Africa (IDA & IBRD countries),"$4,673.50"
TMN,2010,GDP per capita (current US$),T3,Middle East & North Africa (IDA & IBRD countries),"$4,625.40"
TMN,2009,GDP per capita (current US$),T3,Middle East & North Africa (IDA & IBRD countries),"$4,091.02"
TMN,2008,GDP per capita (current US$),T3,Middle East & North Africa (IDA & IBRD countries),"$4,284.10"
TMN,2007,GDP per capita (current US$),T3,Middle East & North Africa (IDA & IBRD countries),"$3,539.12"
TMN,2006,GDP per capita (current US$),T3,Middle East & North Africa (IDA & IBRD countries),"$2,955.44"
TMN,2005,GDP per capita (current US$),T3,Middle East & North Africa (IDA & IBRD countries),"$2,582.08"
TMN,2004,GDP per capita (current US$),T3,Middle East & North Africa (IDA & IBRD countries),"$2,228.84"
TMN,2003,GDP per capita (current US$),T3,Middle East & North Africa (IDA & IBRD countries),"$1,912.03"
TMN,2002,GDP per capita (current US$),T3,Middle East & North Africa (IDA & IBRD countries),"$1,782.08"
